"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","20"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","9","7","108","10","7","4","0.12","11.899","7.144","129.374","45.518"
"11","9","8","515","48","9","4.4","0.12","111.907","10.543","1460.192","1329.18"
"11","9","9","685","68","11","4.8","0.12","297.92","15.423","4950.505","4695.817"
"11","9","10","727","90","14","5.1","0.12","468.162","20.857","8226.849","7856.068"
"11","9","11","799","87","16","5.1","0.12","611.763","24.978","10633.061","10177.018"
"11","9","12","839","79","17","5","0.12","700.173","27.405","12055.999","11549.536"
"11","9","13","783","89","18","4.9","0.12","694.474","28.437","11933.37","11431.252"
"11","9","14","774","72","18","4.5","0.12","642.793","28.186","11118.979","10645.718"
"11","9","15","704","55","17","3.5","0.12","501.824","26.327","8753.042","8363.616"
"11","9","16","472","34","14","2.5","0.12","229.055","18.99","3811.924","3597.582"
"11","9","17","0","0","11","2.5","0.12","0","11","0","0"
"11","9","18","0","0","9","2.7","0.12","0","9","0","0"
"11","9","19","0","0","8","2.7","0.12","0","8","0","0"
"11","9","20","0","0","6","2.6","0.12","0","6","0","0"
"11","9","21","0","0","6","2.7","0.12","0","6","0","0"
"11","9","22","0","0","5","2.6","0.12","0","5","0","0"
"11","9","23","0","0","4","2.3","0.12","0","4","0","0"
"11","10","0","0","0","3","2.1","0.12","0","3","0","0"
"11","10","1","0","0","3","1.9","0.12","0","3","0","0"
"11","10","2","0","0","2","1.9","0.12","0","2","0","0"
"11","10","3","0","0","2","2","0.12","0","2","0","0"
"11","10","4","0","0","2","2.1","0.12","0","2","0","0"
"11","10","5","0","0","2","2.1","0.12","0","2","0","0"
"11","10","6","0","0","1","2","0.12","0","1","0","0"
"11","10","7","0","0","1","2.3","0.12","0","0","0","0"
"11","10","8","273","61","3","2.9","0.12","91.88","4.674","1355.04","1227.754"
"11","10","9","706","67","5","3.2","0.12","301.999","10.649","5097.004","4837.126"
"11","10","10","403","154","6","3.2","0.12","368.63","13.034","6611.987","6298.426"
"11","10","11","812","87","7","3.2","0.12","617.039","18.862","10975.554","10507.375"
"11","10","12","434","186","8","3.2","0.12","528.935","18.097","9357.199","8946.365"
"11","10","13","575","135","9","3.3","0.12","595.874","20.215","10527.42","10075.121"
"11","10","14","8","140","9","3.8","0.12","148.931","11.559","2604.281","2432.73"
"11","10","15","0","72","8","4.3","0.12","71.552","9.144","1232.394","1109.454"
"11","10","16","0","40","7","4.1","0.12","42.012","7.685","682.854","579.386"
"11","10","17","0","0","7","3.6","0.12","0","7","0","0"
"11","10","18","0","0","7","3.6","0.12","0","7","0","0"
"11","10","19","0","0","7","3.9","0.12","0","7","0","0"
"11","10","20","0","0","8","3.4","0.12","0","8","0","0"
"11","10","21","0","0","9","1.9","0.12","0","9","0","0"
"11","10","22","0","0","9","1.6","0.12","0","9","0","0"
"11","10","23","0","0","8","2.4","0.12","0","8","0","0"
"11","11","0","0","0","7","3.2","0.12","0","7","0","0"
"11","11","1","0","0","6","4.8","0.12","0","6","0","0"
"11","11","2","0","0","4","6.3","0.12","0","4","0","0"
"11","11","3","0","0","2","6.6","0.12","0","2","0","0"
"11","11","4","0","0","2","6.3","0.12","0","2","0","0"
"11","11","5","0","0","1","6","0.12","0","1","0","0"
"11","11","6","0","0","1","5.8","0.12","0","1","0","0"
"11","11","7","0","0","1","5.9","0.12","0","0","0","0"
"11","11","8","0","4","2","6.1","0.12","3.85","2.049","59.491","0"
"11","11","9","0","31","3","6.5","0.12","29.924","3.367","510.034","412.69"
"11","11","10","0","33","3","6.5","0.12","31.874","3.39","541.852","443.381"
"11","11","11","0","29","4","6.3","0.12","28.017","4.35","469.702","373.787"
"11","11","12","0","148","4","6.3","0.12","146.805","5.834","2600.147","2428.742"
"11","11","13","0","76","4","6.3","0.12","73.573","4.918","1279.964","1155.339"
"11","11","14","0","85","4","6.2","0.12","83.098","5.051","1459.245","1328.267"
"11","11","15","466","96","3","6","0.12","407.109","8.431","7531.914","7185.757"
"11","11","16","240","49","2","5.4","0.12","162.612","4.293","2809.309","2630.492"
"11","11","17","0","0","1","4.7","0.12","0","1","0","0"
"11","11","18","0","0","1","4.3","0.12","0","1","0","0"
"11","11","19","0","0","0","3.8","0.12","0","0","0","0"
"11","11","20","0","0","0","3.5","0.12","0","0","0","0"
"11","11","21","0","0","0","3.5","0.12","0","0","0","0"
"11","11","22","0","0","0","3.4","0.12","0","0","0","0"
"11","11","23","0","0","-1","3.4","0.12","0","-1","0","0"
"11","12","0","0","0","-1","3.5","0.12","0","-1","0","0"
"11","12","1","0","0","-1","3.6","0.12","0","-1","0","0"
"11","12","2","0","0","-1","3.6","0.12","0","-1","0","0"
"11","12","3","0","0","-1","3.2","0.12","0","-1","0","0"
"11","12","4","0","0","-2","2.8","0.12","0","-2","0","0"
"11","12","5","0","0","-2","2.5","0.12","0","-2","0","0"
"11","12","6","0","0","-1","2.2","0.12","0","-1","0","0"
"11","12","7","0","0","0","2.2","0.12","0","0","0","0"
"11","12","8","69","64","0","2.4","0.12","68.88","1.445","1140.182","1020.51"
"11","12","9","0","88","2","2.2","0.12","85.265","3.918","1509.798","1377.029"
"11","12","10","67","175","3","1.9","0.12","209.695","8.032","3754.91","3542.587"
"11","12","11","0","126","4","1.7","0.12","123.55","7.073","2168.902","2012.778"
"11","12","12","0","127","5","1.6","0.12","125.026","8.177","2183.802","2027.15"
"11","12","13","57","196","6","1.4","0.12","253.073","12.771","4468.809","4231.19"
"11","12","14","6","136","6","1.1","0.12","143.344","10.109","2518.029","2349.534"
"11","12","15","136","106","5","0.8","0.12","207.523","11.553","3709.79","3499.066"
"11","12","16","488","33","4","0.6","0.12","218.417","11.281","3694.987","3484.787"
"11","12","17","0","0","2","0.7","0.12","0","2","0","0"
"11","12","18","0","0","0","1","0.12","0","0","0","0"
"11","12","19","0","0","0","1.1","0.12","0","0","0","0"
"11","12","20","0","0","0","1.2","0.12","0","0","0","0"
"11","12","21","0","0","-1","1.3","0.12","0","-1","0","0"
"11","12","22","0","0","-1","1.3","0.12","0","-1","0","0"
"11","12","23","0","0","-2","1.3","0.12","0","-2","0","0"
"11","13","0","0","0","-2","1.3","0.12","0","-2","0","0"
"11","13","1","0","0","-2","1.3","0.12","0","-2","0","0"
"11","13","2","0","0","-2","1.2","0.12","0","-2","0","0"
"11","13","3","0","0","-2","1.1","0.12","0","-2","0","0"
"11","13","4","0","0","-2","1.2","0.12","0","-2","0","0"
"11","13","5","0","0","-1","1.6","0.12","0","-1","0","0"
"11","13","6","0","0","-1","1.7","0.12","0","-1","0","0"
"11","13","7","0","0","0","2","0.12","0","0","0","0"
"11","13","8","15","60","0","2.5","0.12","58.837","1.236","1007.443","892.474"
"11","13","9","0","83","0","3.1","0.12","80.404","1.539","1433.976","1303.893"
"11","13","10","0","44","1","3.7","0.12","42.521","1.739","736.576","631.205"
"11","13","11","0","41","3","4.1","0.12","39.629","3.649","676.2","572.968"
"11","13","12","0","60","4","4","0.12","58.048","4.964","998.821","884.158"
"11","13","13","0","59","5","3.6","0.12","57.07","6.007","979.606","865.623"
"11","13","14","295","150","5","3","0.12","385.997","12.62","6987.022","6660.172"
"11","13","15","248","98","4","1.9","0.12","270.693","10.643","4908.678","4655.473"
"11","13","16","0","22","3","1","0.12","21.234","3.614","337.813","246.572"
"11","13","17","0","0","1","0.8","0.12","0","1","0","0"
"11","13","18","0","0","1","0.9","0.12","0","1","0","0"
"11","13","19","0","0","0","0.9","0.12","0","0","0","0"
"11","13","20","0","0","0","1","0.12","0","0","0","0"
"11","13","21","0","0","0","1","0.12","0","0","0","0"
"11","13","22","0","0","0","0.9","0.12","0","0","0","0"
"11","13","23","0","0","0","0.9","0.12","0","0","0","0"
"11","14","0","0","0","0","0.9","0.12","0","0","0","0"
"11","14","1","0","0","0","0.9","0.12","0","0","0","0"
"11","14","2","0","0","0","0.8","0.12","0","0","0","0"
"11","14","3","0","0","0","0.8","0.12","0","0","0","0"
"11","14","4","0","0","0","0.8","0.12","0","0","0","0"
"11","14","5","0","0","0","0.8","0.12","0","0","0","0"
"11","14","6","0","0","0","0.8","0.12","0","0","0","0"
"11","14","7","0","0","0","0.7","0.12","0","0","0","0"
"11","14","8","0","5","2","0.7","0.12","4.813","2.152","74.796","0"
"11","14","9","0","32","4","0.9","0.12","30.89","4.93","523.784","425.953"
"11","14","10","0","133","5","0.9","0.12","130.387","8.925","2288.298","2127.944"
"11","14","11","26","188","6","0.9","0.12","203.944","12.15","3577.453","3371.418"
"11","14","12","28","196","6","1","0.12","217.912","12.405","3822.754","3608.028"
"11","14","13","1","150","6","1.2","0.12","151.731","10.235","2654.663","2481.327"
"11","14","14","0","119","6","1.2","0.12","120.284","9.361","2105.71","1951.826"
"11","14","15","384","84","5","0.8","0.12","340.75","15.872","6109.875","5814.107"
"11","14","16","0","25","4","0.4","0.12","24.144","4.823","382.573","289.746"
"11","14","17","0","0","4","0.3","0.12","0","4","0","0"
"11","14","18","0","0","3","0.4","0.12","0","3","0","0"
"11","14","19","0","0","2","0.6","0.12","0","2","0","0"
"11","14","20","0","0","2","0.7","0.12","0","2","0","0"
"11","14","21","0","0","2","0.8","0.12","0","2","0","0"
"11","14","22","0","0","1","0.9","0.12","0","1","0","0"
"11","14","23","0","0","1","0.9","0.12","0","1","0","0"
"11","15","0","0","0","0","1","0.12","0","0","0","0"
"11","15","1","0","0","0","1.1","0.12","0","0","0","0"
"11","15","2","0","0","0","1","0.12","0","0","0","0"
"11","15","3","0","0","0","0.9","0.12","0","0","0","0"
"11","15","4","0","0","0","0.9","0.12","0","0","0","0"
"11","15","5","0","0","0","0.9","0.12","0","0","0","0"
"11","15","6","0","0","0","0.9","0.12","0","0","0","0"
"11","15","7","0","0","0","1","0.12","0","0","0","0"
"11","15","8","0","54","2","1.7","0.12","51.531","3.275","879.973","769.52"
"11","15","9","108","123","5","2.5","0.12","156.228","8.314","2721.323","2545.625"
"11","15","10","94","174","6","2.7","0.12","221.407","10.565","3936.717","3717.952"
"11","15","11","56","197","7","2.9","0.12","238.285","11.737","4213.368","3984.8"
"11","15","12","32","193","8","3.2","0.12","225.421","12.256","3962.662","3742.978"
"11","15","13","60","191","8","3.4","0.12","249.602","12.573","4413.878","4178.206"
"11","15","14","0","82","8","3.3","0.12","80.131","9.484","1381.827","1253.592"
"11","15","15","0","66","7","3","0.12","65.368","8.274","1124.963","1005.83"
"11","15","16","0","18","6","3.2","0.12","17.363","6.321","268.224","179.448"
"11","15","17","0","0","5","3.8","0.12","0","5","0","0"
"11","15","18","0","0","4","4.6","0.12","0","4","0","0"
"11","15","19","0","0","4","5.1","0.12","0","4","0","0"
"11","15","20","0","0","3","5.5","0.12","0","3","0","0"
"11","15","21","0","0","3","5.8","0.12","0","3","0","0"
"11","15","22","0","0","3","6","0.12","0","3","0","0"
"11","15","23","0","0","3","6.1","0.12","0","3","0","0"
"11","16","0","0","0","4","6.1","0.12","0","4","0","0"
"11","16","1","0","0","4","6.3","0.12","0","4","0","0"
"11","16","2","0","0","4","6","0.12","0","4","0","0"
"11","16","3","0","0","4","5.6","0.12","0","4","0","0"
"11","16","4","0","0","4","5.7","0.12","0","4","0","0"
"11","16","5","0","0","4","6","0.12","0","4","0","0"
"11","16","6","0","0","4","6.3","0.12","0","4","0","0"
"11","16","7","0","0","4","6.4","0.12","0","0","0","0"
"11","16","8","0","10","4","6.6","0.12","9.631","4.116","152.536","67.86"
"11","16","9","0","38","4","7.3","0.12","36.697","4.414","627.989","526.466"
"11","16","10","0","16","4","7.4","0.12","15.438","4.172","254.076","165.801"
"11","16","11","0","11","5","7","0.12","10.617","5.123","170.386","85.077"
"11","16","12","0","52","5","6.7","0.12","50.288","5.602","859.003","749.293"
"11","16","13","0","38","4","6.4","0.12","36.718","4.454","623.823","522.447"
"11","16","14","0","109","3","5.9","0.12","109.396","4.432","1946.248","1798.014"
"11","16","15","0","12","2","5.5","0.12","11.564","2.158","190.103","104.096"
"11","16","16","0","26","2","5.1","0.12","25.118","2.355","399.105","305.692"
"11","16","17","0","0","1","4.8","0.12","0","1","0","0"
"11","16","18","0","0","1","4.7","0.12","0","1","0","0"
"11","16","19","0","0","1","4.6","0.12","0","1","0","0"
"11","16","20","0","0","1","4.3","0.12","0","1","0","0"
"11","16","21","0","0","1","4.1","0.12","0","1","0","0"
"11","16","22","0","0","0","4.4","0.12","0","0","0","0"
"11","16","23","0","0","0","4.6","0.12","0","0","0","0"
"11","17","0","0","0","0","4.7","0.12","0","0","0","0"
"11","17","1","0","0","0","4.5","0.12","0","0","0","0"
"11","17","2","0","0","0","4.3","0.12","0","0","0","0"
"11","17","3","0","0","0","4.2","0.12","0","0","0","0"
"11","17","4","0","0","0","4.1","0.12","0","0","0","0"
"11","17","5","0","0","0","3.8","0.12","0","0","0","0"
"11","17","6","0","0","0","3.8","0.12","0","0","0","0"
"11","17","7","0","0","0","4.1","0.12","0","0","0","0"
"11","17","8","0","33","1","4.4","0.12","31.881","1.499","536.441","438.161"
"11","17","9","0","73","2","4.9","0.12","70.689","3.043","1247.532","1124.056"
"11","17","10","87","172","3","5.1","0.12","215.598","6.118","3893.935","3676.686"
"11","17","11","88","204","4","4.8","0.12","265.394","7.989","4781.301","4532.609"
"11","17","12","54","203","5","4.6","0.12","252.286","8.884","4512.872","4273.692"
"11","17","13","34","177","6","4.2","0.12","214.478","9.485","3816.985","3602.463"
"11","17","14","0","120","5","3.7","0.12","121.847","7.124","2153.7","1998.114"
"11","17","15","165","98","5","2.8","0.12","213.023","9.397","3844.246","3628.758"
"11","17","16","0","29","4","1.6","0.12","29.029","4.726","456.798","361.34"
"11","17","17","0","0","2","0.9","0.12","0","2","0","0"
"11","17","18","0","0","2","0.9","0.12","0","2","0","0"
"11","17","19","0","0","1","0.9","0.12","0","1","0","0"
"11","17","20","0","0","1","0.9","0.12","0","1","0","0"
"11","17","21","0","0","1","0.8","0.12","0","1","0","0"
"11","17","22","0","0","1","0.8","0.12","0","1","0","0"
"11","17","23","0","0","1","0.7","0.12","0","1","0","0"
"11","18","0","0","0","1","0.7","0.12","0","1","0","0"
"11","18","1","0","0","1","0.6","0.12","0","1","0","0"
"11","18","2","0","0","1","0.6","0.12","0","1","0","0"
"11","18","3","0","0","0","0.6","0.12","0","0","0","0"
"11","18","4","0","0","0","0.7","0.12","0","0","0","0"
"11","18","5","0","0","0","0.8","0.12","0","0","0","0"
"11","18","6","0","0","0","0.9","0.12","0","0","0","0"
"11","18","7","0","0","0","1.1","0.12","0","0","0","0"
"11","18","8","0","47","1","1.6","0.12","44.977","2.136","763.849","657.511"
"11","18","9","147","123","3","1.6","0.12","166.962","7.239","2904.564","2722.372"
"11","18","10","4","138","4","1.2","0.12","137.556","7.844","2431.194","2265.775"
"11","18","11","53","191","5","1","0.12","229.813","11.773","4061.921","3838.72"
"11","18","12","0","118","5","1.1","0.12","116.009","8.313","2023.527","1872.554"
"11","18","13","0","145","6","1.4","0.12","146.046","9.889","2557.708","2387.807"
"11","18","14","9","131","5","1.8","0.12","140.625","8.439","2488.188","2320.75"
"11","18","15","0","25","5","1.8","0.12","24.118","5.588","402.805","309.261"
"11","18","16","0","21","4","1.4","0.12","20.271","4.528","312.592","222.245"
"11","18","17","0","0","2","1.3","0.12","0","2","0","0"
"11","18","18","0","0","2","1.5","0.12","0","2","0","0"
"11","18","19","0","0","1","1.6","0.12","0","1","0","0"
"11","18","20","0","0","1","1.5","0.12","0","1","0","0"
"11","18","21","0","0","0","1.2","0.12","0","0","0","0"
"11","18","22","0","0","0","1.1","0.12","0","0","0","0"
"11","18","23","0","0","0","1.1","0.12","0","0","0","0"
"11","19","0","0","0","0","1.1","0.12","0","0","0","0"
"11","19","1","0","0","0","1.2","0.12","0","0","0","0"
"11","19","2","0","0","0","1.5","0.12","0","0","0","0"
"11","19","3","0","0","0","1.8","0.12","0","0","0","0"
"11","19","4","0","0","0","2.2","0.12","0","0","0","0"
"11","19","5","0","0","0","2.5","0.12","0","0","0","0"
"11","19","6","0","0","0","2.9","0.12","0","0","0","0"
"11","19","7","0","0","0","3.2","0.12","0","0","0","0"
"11","19","8","0","33","0","3.7","0.12","31.885","0.551","536.754","438.464"
"11","19","9","0","85","1","4.4","0.12","82.419","2.299","1466.703","1335.46"
"11","19","10","0","109","2","4.7","0.12","106.435","3.61","1895.714","1749.27"
"11","19","11","0","96","3","4.8","0.12","93.422","4.393","1644.473","1506.931"
"11","19","12","0","78","3","4.9","0.12","75.517","4.111","1319.007","1192.998"
"11","19","13","0","94","3","5","0.12","91.833","4.335","1617.613","1481.023"
"11","19","14","0","79","2","4.9","0.12","77.139","3.137","1363.062","1235.492"
"11","19","15","0","51","1","4.3","0.12","49.31","1.787","861.006","751.226"
"11","19","16","0","15","0","3.3","0.12","14.463","0.262","222.591","135.433"
"11","19","17","0","0","0","2.9","0.12","0","0","0","0"
"11","19","18","0","0","0","2.9","0.12","0","0","0","0"
"11","19","19","0","0","0","3","0.12","0","0","0","0"
"11","19","20","0","0","-1","3.1","0.12","0","-1","0","0"
"11","19","21","0","0","-1","3.1","0.12","0","-1","0","0"
"11","19","22","0","0","-2","2.8","0.12","0","-2","0","0"
"11","19","23","0","0","-3","2.6","0.12","0","-3","0","0"
"11","20","0","0","0","-3","2.6","0.12","0","-3","0","0"
"11","20","1","0","0","-3","2.6","0.12","0","-3","0","0"
"11","20","2","0","0","-4","2.5","0.12","0","-4","0","0"
"11","20","3","0","0","-4","2.1","0.12","0","-4","0","0"
"11","20","4","0","0","-4","1.7","0.12","0","-4","0","0"
"11","20","5","0","0","-4","1.3","0.12","0","-4","0","0"
"11","20","6","0","0","-4","1.1","0.12","0","-4","0","0"
"11","20","7","0","0","-3","1.4","0.12","0","-3","0","0"
"11","20","8","544","38","-2","1.7","0.12","89.26","-0.143","1104.38","985.977"
"11","20","9","742","57","0","1.7","0.12","279.703","6.877","4649.247","4405.234"
"11","20","10","813","72","2","1.8","0.12","462.193","13.472","8291.113","7918.055"
"11","20","11","846","80","3","1.8","0.12","603.34","18.022","10797.394","10335.528"
"11","20","12","852","83","3","1.8","0.12","684.031","20.021","12141.772","11632.27"
